sequence,short_hash,date,status,exe_size,iso_size,message
653,ea7e26d6,2026-04-09T08:32:18-07:00,success,135168,38930304,Validate derived vision summary rows
654,370f2796,2026-04-09T08:42:26-07:00,success,135168,38930304,Validate derived vision summary links
655,371ccbf8,2026-04-09T08:52:38-07:00,success,135168,38930304,Validate derived vision summary ordering
656,0e54958b,2026-04-09T09:02:36-07:00,success,135168,38930304,Validate derived vision row parity
657,0e947389,2026-04-09T09:13:17-07:00,success,135168,38930304,Validate derived vision summary caps
658,6edda173,2026-04-09T09:22:50-07:00,success,135168,38930304,Validate derived vision summary count parity
659,4082b689,2026-04-09T09:33:59-07:00,success,135168,38930304,Validate derived confusion pair parity
660,35aace3c,2026-04-09T09:43:50-07:00,success,135168,38930304,Validate full derived vision row parity
661,c687c434,2026-04-09T09:53:42-07:00,success,135168,38930304,Validate strongest and weakest selection parity
662,97b29443,2026-04-09T10:03:46-07:00,success,135168,38930304,Require pipeline index in vision catalog
663,8660cda3,2026-04-09T10:14:26-07:00,success,135168,38930304,Align vision reference schema validation
664,bf1bcb7b,2026-04-09T10:24:08-07:00,success,135168,38930304,Fail vision validation cleanly on missing indexes
665,9e824d53,2026-04-09T10:34:35-07:00,success,135168,38930304,Normalize top-level vision catalog paths
666,9d19d473,2026-04-09T10:44:23-07:00,success,135168,38930304,Normalize vision reference parity paths
667,2ec1c99e,2026-04-09T10:54:24-07:00,success,135168,38930304,Clarify vision scene ID mismatch reporting
668,d01cc8e1,2026-04-09T11:05:31-07:00,success,135168,38930304,Use publisher for reference pipeline bundles
669,7b83efa4,2026-04-09T11:14:56-07:00,success,135168,38930304,Auto-resolve publish inputs from bundle manifest
670,1f9f75d9,2026-04-09T11:24:57-07:00,success,135168,38930304,Materialize published vision bundle inputs
671,289d7ec6,2026-04-09T11:48:42-07:00,success,135168,38930304,Guard VLM scene pack against pre-window queries
672,11ab3b2c,2026-04-09T11:49:22-07:00,success,135168,38930304,Update VLM smoke test to reviewed fishing frame
673,7a4a7215,2026-04-09T11:55:44-07:00,success,135168,38930304,Stamp reviewed start metadata into references
674,a8a77e6a,2026-04-09T12:05:19-07:00,success,135168,38930304,Preserve reviewed start metadata in reference index
675,b226dd03,2026-04-09T12:16:10-07:00,success,135168,38930304,Carry reviewed start metadata into vision bundles
676,dd9b649e,2026-04-09T12:25:40-07:00,success,135168,38930304,Preserve reviewed start frames in scene inventory
677,f63bbb18,2026-04-09T12:35:52-07:00,success,135168,38930304,Require reviewed start frames in vision inventory
678,c5146464,2026-04-09T12:46:19-07:00,success,135168,38930304,Preserve reviewed start frames in artifact catalog
679,3482fbe0,2026-04-09T12:56:28-07:00,success,135168,38930304,Preserve reviewed start frames in confusion summaries
680,3482fbe0,2026-04-09T12:56:28-07:00,success,135168,38930304,Preserve reviewed start frames in confusion summaries
681,4069c61d,2026-04-09T13:09:26-07:00,success,135168,38930304,Normalize fishing 1 regtest boot route
682,4069c61d,2026-04-09T13:09:26-07:00,success,135168,38930304,Normalize fishing 1 regtest boot route
683,b240caba,2026-04-09T13:25:32-07:00,success,135168,38930304,Tighten fishing review capture window
684,b240caba,2026-04-09T13:25:32-07:00,success,135168,38930304,Tighten fishing review capture window
685,b3ad006f,2026-04-09T13:27:13-07:00,success,135168,38930304,Config-driven fishing review capture profile
686,b3ad006f,2026-04-09T13:27:13-07:00,success,135168,38930304,Config-driven fishing review capture profile
687,38453b90,2026-04-09T13:37:33-07:00,success,135168,38930304,Focus fishing review on paired Johnny frames
688,38453b90,2026-04-09T13:37:33-07:00,success,135168,38930304,Focus fishing review on paired Johnny frames
689,df9cb596,2026-04-09T13:47:06-07:00,success,135168,38930304,Clip fishing review to Johnny window
690,99739131,2026-04-09T13:58:56-07:00,success,135168,38930304,Render paired fishing review references
691,d6acabd4,2026-04-09T14:07:27-07:00,success,135168,38930304,Align fishing review to late reference frames
692,5f8f45ff,2026-04-09T14:18:45-07:00,success,135168,38930304,Seed fishing review annotations with paired frames
693,43f80eba,2026-04-09T14:31:52-07:00,success,135168,38930304,Retarget fishing VLM pack to dense review window
694,a5f93d15,2026-04-09T14:37:47-07:00,success,135168,38930304,Materialize dense fishing result bundle
695,c7bc81e7,2026-04-09T14:47:26-07:00,success,135168,38930304,Default fishing review to stable dense bundle
696,89e54aa4,2026-04-09T14:57:33-07:00,success,135168,38930304,Bound fishing VLM queries to review window
697,ee19dde1,2026-04-09T15:09:47-07:00,success,135168,38930304,Validate stable fishing review bundle profile
698,156ae8af,2026-04-10T07:38:19-07:00,success,135168,38930304,Add full PS1 fishing review launcher
699,156ae8af,2026-04-10T07:38:19-07:00,success,135168,38930304,Add full PS1 fishing review launcher
700,67554a64,2026-04-10T07:42:04-07:00,success,135168,38930304,Fix scene review asset path resolution
701,67554a64,2026-04-10T07:42:04-07:00,success,135168,38930304,Fix scene review asset path resolution
702,8cfef54d,2026-04-10T08:00:43-07:00,success,135168,38930304,Allow exact binary library scene selection
703,a3fe0603,2026-04-10T08:23:43-07:00,success,135168,38930304,Retarget fishing review to first correct window
704,1c7f1f59,2026-04-10T08:43:14-07:00,success,135168,38930304,Add labeled fishing scene regression checks
705,51fc20c3,2026-04-10T08:55:10-07:00,success,135168,38930304,Add fishing binary regression scanner
706,f82be50b,2026-04-10T09:16:13-07:00,success,135168,38930304,Track fishing mid-scene plateau in summaries
707,befb87e8,2026-04-10T09:31:26-07:00,success,135168,38930304,Revert fast indexed fishing compositing path
708,5e313d6e,2026-04-10T09:40:41-07:00,success,135168,38930304,Warm JOHNWALK before fishing scene prime
709,8c0b4f0c,2026-04-10T09:54:19-07:00,success,135168,38930304,Add fishing run comparison tool
710,65368f5d,2026-04-10T10:11:39-07:00,success,135168,38930304,Purge released active replay slot draws
711,6c5e7d19,2026-04-10T10:22:37-07:00,success,131072,38925600,Stop recapturing replayed fishing sprites
712,da431eb0,2026-04-10T10:37:10-07:00,success,131072,38925600,Score early fishing scene phases
713,fa600845,2026-04-10T10:56:28-07:00,success,131072,38925600,Keep fishing binary scans running past gaps
714,94c874c0,2026-04-10T11:16:52-07:00,success,131072,38925600,Add fishing regression boundary finder
715,bbe87ffd,2026-04-10T11:32:24-07:00,success,131072,38925600,Restore first-tag ADS scene startup
716,24019a48,2026-04-10T11:55:42-07:00,success,131072,38925600,Reset ADS draw offsets per thread tick
717,4e9536d4,2026-04-10T12:12:38-07:00,failed,0,0,Fix fishing scene PS1 thread handoff
718,f94f0aa6,2026-04-10T12:13:42-07:00,success,131072,38925600,Fix fishing handoff thread headers
719,7d3df88f,2026-04-10T12:28:08-07:00,success,131072,38925600,Add exact fishing phase hash comparison
720,05065062,2026-04-10T12:42:15-07:00,success,131072,38925600,Measure fishing scene startup visibility
721,226bdcc2,2026-04-10T12:56:12-07:00,success,131072,38925600,Start fishing scene threads earlier on PS1
722,54be9a4d,2026-04-10T13:03:24-07:00,success,133120,38927952,Restore partial SCR tile compositing for fishing
723,2d566737,2026-04-10T13:09:45-07:00,success,131072,38925600,Recover fishing ADS chunks in file order
724,dd965876,2026-04-10T13:18:17-07:00,success,131072,38925600,Launch fishing ADS scenes without chunk delay
725,e4403f4a,2026-04-10T13:20:07-07:00,success,131072,38925600,"Revert ""Launch fishing ADS scenes without chunk delay"""
726,e4403f4a,2026-04-10T13:20:07-07:00,success,131072,38925600,"Revert ""Launch fishing ADS scenes without chunk delay"""
727,65c17ea2,2026-04-10T13:22:28-07:00,success,131072,38925600,Add clean HEAD verifier for fishing regressions
728,d59e1564,2026-04-10T13:40:03-07:00,success,131072,38925600,Record dirty PS1 build inputs in regtests
729,78510c89,2026-04-10T13:49:39-07:00,success,133120,38927952,Restore PS1 save-zone tracking for fishing startup
730,40b38a8e,2026-04-10T13:51:47-07:00,success,131072,38925600,"Revert ""Restore PS1 save-zone tracking for fishing startup"""
731,a6b8aeb9,2026-04-10T13:52:49-07:00,success,131072,38925600,Fail fishing verifier on dirty build inputs
732,18a85c75,2026-04-10T14:02:34-07:00,success,131072,38925600,Measure fishing startup partial-height visibility
733,8121f786,2026-04-10T14:10:00-07:00,success,131072,38925600,Classify fishing startup regression regimes
734,541c87ce,2026-04-10T14:17:32-07:00,success,131072,38925600,Find fishing startup regime boundaries
735,c780acc7,2026-04-10T14:29:12-07:00,success,131072,38925600,Emit fishing startup boundary reports from scans
736,659172e4,2026-04-10T14:38:25-07:00,success,131072,38925600,Show fishing startup regime transitions
737,659172e4,2026-04-10T14:38:25-07:00,success,131072,38925600,Show fishing startup regime transitions
738,9a7c5926,2026-04-10T15:02:13-07:00,success,131072,38925600,Emit incremental fishing scan reports
739,9a7c5926,2026-04-10T15:02:13-07:00,success,131072,38925600,Emit incremental fishing scan reports
740,d0054888,2026-04-10T15:08:32-07:00,success,131072,38925600,Add fishing partial scan summarizer
741,d0054888,2026-04-10T15:08:32-07:00,success,131072,38925600,Add fishing partial scan summarizer
742,7282a0bc,2026-04-10T15:20:08-07:00,success,131072,38925600,Stop fishing scans after startup target
743,7282a0bc,2026-04-10T15:20:08-07:00,success,131072,38925600,Stop fishing scans after startup target
744,98b62e46,2026-04-10T15:39:43-07:00,success,131072,38925600,Expand fishing exact sequence scan ranges
745,98b62e46,2026-04-10T15:39:43-07:00,success,131072,38925600,Expand fishing exact sequence scan ranges
746,fb64269b,2026-04-10T15:49:38-07:00,success,131072,38925600,Add fishing startup onset search
747,fb64269b,2026-04-10T15:49:38-07:00,success,131072,38925600,Add fishing startup onset search
748,34bf366e,2026-04-10T16:00:53-07:00,success,131072,38925600,Record fishing startup onset chunk history
749,34bf366e,2026-04-10T16:00:53-07:00,success,131072,38925600,Record fishing startup onset chunk history
750,8c873898,2026-04-10T16:11:06-07:00,success,131072,38925600,Track earliest fishing startup target chunk
751,8c873898,2026-04-10T16:11:06-07:00,success,131072,38925600,Track earliest fishing startup target chunk
752,bd5f6c4f,2026-04-10T16:29:11-07:00,success,131072,38925600,Resume fishing startup onset chunks
753,bd5f6c4f,2026-04-10T16:29:11-07:00,success,131072,38925600,Resume fishing startup onset chunks
754,a1a7d19b,2026-04-10T16:41:35-07:00,success,131072,38925600,Continue fishing startup onset searches earlier
755,a1a7d19b,2026-04-10T16:41:35-07:00,success,131072,38925600,Continue fishing startup onset searches earlier
756,76e6395b,2026-04-10T16:59:30-07:00,success,131072,38925600,Preserve fishing onset targets across resume
757,76e6395b,2026-04-10T16:59:30-07:00,success,131072,38925600,Preserve fishing onset targets across resume
758,c5e2a16a,2026-04-10T17:11:06-07:00,success,131072,38925600,Deduplicate fishing onset chunk history
759,c5e2a16a,2026-04-10T17:11:06-07:00,success,131072,38925600,Deduplicate fishing onset chunk history
760,1313dd24,2026-04-10T17:19:43-07:00,success,131072,38925600,Report fishing onset continuation sequence
761,1313dd24,2026-04-10T17:19:43-07:00,success,131072,38925600,Report fishing onset continuation sequence
762,c2082094,2026-04-10T17:31:09-07:00,success,131072,38925600,Add fishing startup onset continue wrapper
763,c2082094,2026-04-10T17:31:09-07:00,success,131072,38925600,Add fishing startup onset continue wrapper
764,d6b52cbe,2026-04-10T17:41:03-07:00,success,131072,38925600,Loop fishing startup onset continuation
765,d6b52cbe,2026-04-10T17:41:03-07:00,success,131072,38925600,Loop fishing startup onset continuation
766,c0706065,2026-04-10T17:50:57-07:00,success,131072,38925600,Report fishing onset stop metadata
767,c0706065,2026-04-10T17:50:57-07:00,success,131072,38925600,Report fishing onset stop metadata
768,9993af12,2026-04-10T18:01:13-07:00,success,131072,38925600,Report fishing startup continuation status
769,377d7b60,2026-04-10T18:14:33-07:00,success,131072,38925600,Improve fishing startup continuation reports
770,17774492,2026-04-10T18:21:09-07:00,success,131072,38925600,Clarify fishing startup continuation state
771,e310292d,2026-04-10T18:32:36-07:00,success,131072,38925600,Expose fishing startup plateau hashes
772,68238fc5,2026-04-10T18:41:33-07:00,success,131072,38925600,Stop fishing onset continuation at boundary
773,26a1f33f,2026-04-10T18:44:33-07:00,success,131072,38925600,Repair fishing onset reports from history
774,3250ef2e,2026-04-10T18:56:26-07:00,success,131072,38925600,Restore PS1 story-scene fishing prelude path
775,4bdde018,2026-04-10T19:12:35-07:00,success,131072,38925600,Add fishing startup visibility threshold queries
776,4bdde018,2026-04-10T19:12:35-07:00,success,131072,38925600,Add fishing startup visibility threshold queries
777,c0da84c3,2026-04-10T19:35:37-07:00,success,131072,38925600,Teach fishing scans startup visibility thresholds
778,c0da84c3,2026-04-10T19:35:37-07:00,success,131072,38925600,Teach fishing scans startup visibility thresholds
779,895e66de,2026-04-10T19:44:13-07:00,success,131072,38925600,Add fishing visibility onset search
780,895e66de,2026-04-10T19:44:13-07:00,success,131072,38925600,Add fishing visibility onset search
781,c64fc644,2026-04-10T19:51:01-07:00,success,131072,38925600,Fix fishing exact onset chunk scans
782,c64fc644,2026-04-10T19:51:01-07:00,success,131072,38925600,Fix fishing exact onset chunk scans
783,b198ed97,2026-04-10T20:01:32-07:00,success,131072,38925600,Report exact fishing visibility onset sequence
784,b198ed97,2026-04-10T20:01:32-07:00,success,131072,38925600,Report exact fishing visibility onset sequence
785,b198ed97,2026-04-10T20:01:32-07:00,success,131072,38925600,Report exact fishing visibility onset sequence
786,b198ed97,2026-04-10T20:01:32-07:00,success,131072,38925600,Report exact fishing visibility onset sequence
787,e29a62f6,2026-04-10T20:36:08-07:00,success,131072,38925600,Prime PS1 display for scripted story boots
788,e29a62f6,2026-04-10T20:36:08-07:00,success,131072,38925600,Prime PS1 display for scripted story boots
789,20a8e77f,2026-04-10T20:38:14-07:00,success,131072,38925600,Revert scripted story display priming
790,eec0f8df,2026-04-10T21:06:36-07:00,success,131072,38925600,Route fishing 1 review through story single
791,f620625f,2026-04-10T21:09:07-07:00,success,131072,38925600,"Revert ""Route fishing 1 review through story single"""
792,97cf173b,2026-04-10T21:27:09-07:00,success,131072,38925600,Record binary hashes in scene sweep results
793,6b79535e,2026-04-10T21:34:02-07:00,success,131072,38925600,Show boot and binary identity in fishing comparisons
794,0c1a6ec3,2026-04-10T21:44:13-07:00,success,131072,38925600,Preserve fishing build metadata in summaries
795,349be24e,2026-04-10T21:55:18-07:00,success,131072,38925600,Allow fixed boot fishing binary scans
796,4d0f63fd,2026-04-10T22:04:28-07:00,success,131072,38925600,Allow fixed boot fishing visibility onset scans
797,737cbcd8,2026-04-10T22:24:08-07:00,success,131072,38925600,Refine fishing visibility onset to exact builds
798,8a3a8cca,2026-04-10T22:33:57-07:00,success,131072,38925600,Support fixed-boot startup onset refinement
